id,user_id,search
1090,3527,Jasa Tukang Kebun
1091,1261,Jasa Perawatan Hewan
1092,7447,Televisi
1093,8824,Les Bahasa Inggris
1094,5809,Jasa Perawatan Hewan
1095,6423,Rak Buku
1096,4230,Televisi
1097,8772,Jasa Tukang Kebun
1098,2286,Lemari
1099,4645,Jasa Cuci Mobil
1100,2794,Les Matematika
1101,2518,Laptop
1102,10299,Les Matematika
1103,4898,Jasa Pindahan
1104,7818,Sepeda
1105,10206,Les Matematika
1106,4204,Jasa Fotografi
1107,9860,Jam Tangan
1108,6804,Lemari
1109,8913,Rak Buku
1110,4837,Jasa Pindahan
1111,910,Jasa Pindahan
1112,5944,Jasa Kebersihan
1113,7462,Jasa Renovasi Rumah
1114,2833,Kursi
1115,2064,Jasa Fotografi
1116,88,Smartphone
1117,8702,Meja
1118,2218,Kursi
1119,5456,Rak Buku
1120,2673,Smartphone
1121,682,Jasa Tukang Kebun
1122,10051,Pelajaran Gitar
1123,9767,Pelajaran Gitar
1124,4493,Jasa Fotografi
1125,9460,Jam Tangan
1126,6032,Sepeda
1127,8422,Pelajaran Gitar
1128,4825,Jasa Kebersihan
1129,3787,Kamera
1130,7656,Televisi
1131,9300,Jasa Pindahan
1132,9846,Jasa Renovasi Rumah
1133,7165,Jasa Kebersihan
1134,8498,Kursi
1135,9997,Jasa Renovasi Rumah
1136,7385,Jasa Cuci Mobil
1137,6446,Sepeda
1138,4961,Kamera
1139,3599,Smartphone
1140,4764,Laptop
1141,887,Jasa Perawatan Hewan
1142,1927,Les Matematika
1143,6639,Laptop
1144,739,Kursi
1145,5615,Jasa Perawatan Hewan
1146,2662,Jasa Pindahan
1147,1092,Laptop
1148,9235,Jasa Renovasi Rumah
1149,8911,Jasa Tukang Kebun
1150,4416,Jasa Pindahan
1151,4953,Laptop
1152,3586,Jasa Kebersihan
1153,1121,Televisi
1154,6625,Jasa Kebersihan
1155,2664,Sepeda
1156,6873,Les Bahasa Inggris
1157,9380,Jasa Pindahan
1158,1065,Jasa Tukang Kebun
1159,707,Jasa Tukang Kebun
1160,2385,Jasa Cuci Mobil
1161,8815,Sepeda
1162,4956,Les Matematika
1163,3441,Jasa Tukang Kebun
1164,6247,Les Bahasa Inggris
1165,7943,Jasa Pindahan
1166,171,Rak Buku
1167,3671,Jam Tangan
1168,5841,Les Bahasa Inggris
1169,6151,Jasa Cuci Mobil
1170,909,Televisi
1171,2767,Smartphone
1172,7567,Les Bahasa Inggris
1173,7500,Smartphone
1174,2354,Les Matematika
1175,9388,Les Matematika
1176,6992,Kamera
1177,7903,Pelajaran Gitar
1178,2076,Les Bahasa Inggris
1179,3763,Lemari
1180,2140,Sepeda
1181,1814,Les Matematika
1182,2623,Rak Buku
1183,2591,Meja
1184,6874,Jasa Pindahan
1185,6141,Les Bahasa Inggris
1186,796,Laptop
1187,384,Jasa Cuci Mobil
1188,4143,Jasa Kebersihan
1189,4030,Les Matematika
1190,9332,Smartphone
1191,8678,Jasa Renovasi Rumah
1192,2245,Jam Tangan
1193,5663,Kamera
1194,2291,Jasa Renovasi Rumah
1195,410,Kursi
1196,1649,Sepeda
1197,5013,Lemari
1198,5142,Jasa Fotografi
1199,3414,Lemari
1200,5968,Meja
1201,8243,Smartphone
1202,5604,Les Bahasa Inggris
1203,1749,Jasa Renovasi Rumah
1204,4538,Jasa Renovasi Rumah
1205,8044,Jasa Fotografi
1206,6173,Laptop
1207,6142,Jam Tangan
1208,8010,Les Matematika
1209,5870,Laptop
1210,8160,Jasa Cuci Mobil
1211,3967,Jasa Tukang Kebun
1212,4819,Rak Buku
1213,99,Pelajaran Gitar
1214,2142,Jasa Pindahan
1215,9077,Meja
1216,8420,Les Bahasa Inggris
1217,7501,Rak Buku
1218,8542,Jasa Fotografi
1219,9061,Jasa Tukang Kebun
1220,9828,Kamera
1221,7910,Rak Buku
1222,360,Les Matematika
1223,1041,Rak Buku
1224,1100,Jasa Pindahan
1225,395,Sepeda
1226,5458,Les Matematika
1227,2362,Jasa Perawatan Hewan
1228,4050,Les Bahasa Inggris
1229,8050,Jasa Perawatan Hewan
1230,2344,Kamera
1231,116,Pelajaran Gitar
1232,7261,Rak Buku
1233,3030,Pelajaran Gitar
1234,7930,Jasa Kebersihan
1235,8476,Jasa Perawatan Hewan
1236,10163,Jasa Tukang Kebun
1237,3659,Les Matematika
1238,7289,Kamera
1239,4498,Smartphone
1240,2724,Les Bahasa Inggris
1241,1983,Rak Buku
1242,3381,Jasa Kebersihan
1243,1746,Jasa Perawatan Hewan
1244,1857,Kamera
1245,7753,Jasa Renovasi Rumah
1246,2239,Televisi
1247,3692,Televisi
1248,806,Jasa Fotografi
1249,3697,Meja
1250,7803,Kamera
1251,2688,Rak Buku
1252,3402,Laptop
1253,1841,Sepeda
1254,3073,Pelajaran Gitar
1255,1324,Meja
1256,9493,Kursi
1257,970,Pelajaran Gitar
1258,4464,Jasa Kebersihan
1259,8109,Lemari
1260,1246,Rak Buku
1261,4081,Jasa Tukang Kebun
1262,8559,Jasa Tukang Kebun
1263,6920,Jasa Cuci Mobil
1264,6910,Les Matematika
1265,9348,Laptop
1266,9781,Televisi
1267,7131,Jasa Fotografi
1268,8041,Les Matematika
1269,3264,Jasa Pindahan
1270,1880,Jam Tangan
1271,2977,Jasa Pindahan
1272,7667,Kamera
1273,381,Jasa Tukang Kebun
1274,8297,Kamera
1275,32,Les Bahasa Inggris
1276,130,Jasa Fotografi
1277,10182,Smartphone
1278,3270,Pelajaran Gitar
1279,1371,Laptop
1280,6996,Kursi
1281,2756,Televisi
1282,2921,Jasa Kebersihan
1283,6478,Jasa Cuci Mobil
1284,5007,Jasa Perawatan Hewan
1285,7818,Sepeda
1286,5931,Meja
1287,2197,Jasa Tukang Kebun
1288,4136,Televisi
1289,1889,Jasa Tukang Kebun
1290,4602,Jasa Cuci Mobil
1291,1952,Meja
1292,7872,Jasa Fotografi
1293,479,Kursi
1294,3209,Pelajaran Gitar
1295,1314,Laptop
1296,2163,Smartphone
1297,2739,Kamera
1298,9608,Jasa Perawatan Hewan
1299,794,Jasa Perawatan Hewan
1300,2244,Jasa Cuci Mobil
1301,5675,Jasa Renovasi Rumah
1302,1675,Jasa Cuci Mobil
1303,8892,Rak Buku
1304,5487,Kursi
1305,7099,Laptop
1306,7592,Kursi
1307,7640,Jam Tangan
1308,6244,Kursi
1309,3469,Jasa Tukang Kebun
1310,8840,Jasa Kebersihan
1311,8182,Jasa Fotografi
1312,324,Kamera
1313,9274,Jasa Tukang Kebun
1314,7828,Meja
1315,7844,Jasa Kebersihan
1316,9123,Kursi
1317,3504,Jasa Renovasi Rumah
1318,7004,Pelajaran Gitar
1319,7921,Televisi
1320,9990,Jasa Renovasi Rumah
1321,7288,Jasa Cuci Mobil
1322,6989,Smartphone
1323,2380,Kamera
1324,3736,Jasa Tukang Kebun
1325,6702,Jasa Pindahan
1326,9564,Jasa Tukang Kebun
1327,973,Jasa Cuci Mobil
1328,4086,Jasa Cuci Mobil
1329,729,Pelajaran Gitar
1330,4554,Jasa Fotografi
1331,8088,Jasa Kebersihan
1332,6012,Kursi
1333,9585,Meja
1334,9907,Jasa Pindahan
1335,8468,Pelajaran Gitar
1336,2574,Les Bahasa Inggris
1337,6467,Jasa Tukang Kebun
1338,7887,Televisi
1339,231,Rak Buku
1340,8277,Sepeda
1341,1683,Les Matematika
1342,7351,Smartphone
1343,8473,Les Matematika
1344,3457,Jasa Perawatan Hewan
1345,6474,Les Matematika
1346,4828,Televisi
1347,831,Jasa Cuci Mobil
1348,8901,Jasa Perawatan Hewan
1349,7363,Jasa Cuci Mobil
1350,5723,Jam Tangan
1351,1769,Jasa Tukang Kebun
1352,8982,Jam Tangan
1353,2316,Rak Buku
1354,5617,Rak Buku
1355,8718,Jasa Renovasi Rumah
1356,2319,Jasa Pindahan
1357,2348,Jasa Pindahan
1358,8529,Sepeda
1359,5232,Jasa Tukang Kebun
1360,2909,Jasa Kebersihan
1361,9109,Rak Buku
1362,3979,Sepeda
1363,7579,Pelajaran Gitar
1364,6849,Kursi
1365,4969,Sepeda
1366,9684,Pelajaran Gitar
1367,7626,Les Bahasa Inggris
1368,6564,Jasa Renovasi Rumah
1369,4658,Jasa Cuci Mobil
1370,7095,Televisi
1371,4809,Pelajaran Gitar
1372,3118,Les Bahasa Inggris
1373,7225,Jasa Tukang Kebun
1374,7393,Smartphone
1375,638,Meja
1376,2127,Smartphone
1377,10087,Jasa Renovasi Rumah
1378,6186,Sepeda
1379,574,Rak Buku
1380,2393,Les Bahasa Inggris
1381,754,Rak Buku
1382,1533,Jasa Fotografi
1383,4176,Rak Buku
1384,2945,Jasa Renovasi Rumah
1385,2932,Jam Tangan
1386,6155,Jam Tangan
1387,2990,Rak Buku
1388,7030,Jasa Renovasi Rumah
1389,2502,Kamera
1390,5770,Meja
1391,2603,Les Matematika
1392,4677,Kursi
1393,1626,Les Bahasa Inggris
1394,7518,Jasa Pindahan
1395,2123,Jasa Pindahan
1396,2024,Smartphone
1397,1584,Rak Buku
1398,10041,Jam Tangan
1399,7047,Jasa Renovasi Rumah
1400,9344,Jam Tangan
1401,3060,Televisi
1402,2784,Jasa Perawatan Hewan
1403,5051,Jasa Perawatan Hewan
1404,9639,Jasa Fotografi
1405,8650,Jasa Pindahan
1406,9982,Jasa Perawatan Hewan
1407,3675,Meja
1408,9036,Pelajaran Gitar
1409,753,Jasa Kebersihan
1410,8153,Meja
1411,2781,Pelajaran Gitar
1412,984,Sepeda
1413,4523,Jam Tangan
1414,322,Jasa Renovasi Rumah
1415,4339,Pelajaran Gitar
1416,6301,Meja
1417,6518,Sepeda
1418,256,Pelajaran Gitar
1419,2305,Pelajaran Gitar
1420,3493,Jasa Perawatan Hewan
1421,3457,Televisi
1422,392,Jasa Cuci Mobil
1423,1106,Les Matematika
1424,8983,Jasa Renovasi Rumah
1425,5731,Televisi
1426,9122,Jasa Fotografi
1427,3383,Jasa Renovasi Rumah
1428,8412,Kursi
1429,7245,Kamera
1430,4960,Meja
1431,3848,Les Matematika
1432,6375,Televisi
1433,9837,Jasa Fotografi
1434,5916,Jasa Pindahan
1435,10146,Jasa Tukang Kebun
1436,6755,Smartphone
1437,2894,Lemari
1438,7186,Smartphone
1439,3660,Smartphone
1440,4849,Jasa Perawatan Hewan
1441,70,Jasa Pindahan
1442,9704,Jasa Cuci Mobil
1443,9934,Jasa Renovasi Rumah
1444,109,Jasa Kebersihan
1445,3337,Smartphone
1446,439,Jasa Tukang Kebun
1447,7291,Kamera
1448,6915,Meja
1449,6305,Kursi
1450,7461,Jasa Perawatan Hewan
1451,8838,Rak Buku
1452,7080,Jasa Perawatan Hewan
1453,3938,Jasa Tukang Kebun
1454,1312,Meja
1455,1142,Jasa Pindahan
1456,6483,Laptop
1457,7251,Jasa Fotografi
1458,5235,Jasa Kebersihan
1459,989,Laptop
1460,2044,Televisi
1461,65,Jasa Tukang Kebun
1462,9801,Les Matematika
1463,7018,Smartphone
1464,5038,Les Bahasa Inggris
1465,4929,Televisi
1466,2025,Les Bahasa Inggris
1467,7341,Jasa Cuci Mobil
1468,6254,Pelajaran Gitar
1469,2544,Jasa Fotografi
1470,920,Laptop
1471,7812,Les Bahasa Inggris
1472,4387,Kursi
1473,429,Jasa Kebersihan
1474,285,Kursi
1475,6550,Meja
1476,683,Lemari
1477,2565,Televisi
1478,7573,Jasa Perawatan Hewan
1479,8124,Laptop
1480,5913,Sepeda
1481,5323,Televisi
1482,2436,Laptop
1483,3448,Les Matematika
1484,8035,Jasa Tukang Kebun
1485,9542,Televisi
1486,3588,Kursi
1487,8098,Jasa Pindahan
1488,68,Laptop
1489,1480,Smartphone
1490,5245,Les Matematika
1491,7008,Jasa Perawatan Hewan
1492,6738,Jasa Cuci Mobil
1493,6444,Jam Tangan
1494,10020,Jasa Fotografi
1495,5887,Laptop
1496,5468,Les Matematika
1497,5135,Jasa Kebersihan
1498,316,Jasa Fotografi
1499,9429,Televisi
1500,6969,Jasa Kebersihan
1501,9304,Jasa Cuci Mobil
1502,8788,Meja
1503,7213,Jasa Pindahan
1504,788,Jasa Kebersihan
1505,6090,Les Bahasa Inggris
1506,9785,Laptop
1507,5650,Kamera
1508,9590,Meja
1509,10299,Jasa Pindahan
1510,4046,Rak Buku
1511,769,Jam Tangan
1512,3697,Televisi
1513,2132,Kamera
1514,3909,Jasa Perawatan Hewan
1515,8087,Kursi
1516,2435,Les Matematika
1517,1671,Jasa Fotografi
1518,5937,Jasa Cuci Mobil
1519,206,Jasa Tukang Kebun
1520,9574,Jasa Cuci Mobil
1521,1628,Sepeda
1522,8002,Jasa Fotografi
1523,9376,Jasa Pindahan
1524,1920,Kamera
1525,9630,Rak Buku
1526,9625,Jam Tangan
1527,8511,Sepeda
1528,1968,Jasa Perawatan Hewan
1529,1791,Jasa Cuci Mobil
1530,5455,Les Bahasa Inggris
1531,6521,Jasa Pindahan
1532,392,Jasa Pindahan
1533,4970,Jasa Kebersihan
1534,7964,Lemari
1535,7017,Televisi
1536,6062,Jasa Renovasi Rumah
1537,7085,Jasa Pindahan
1538,9726,Jasa Renovasi Rumah
1539,9020,Kursi
1540,9526,Laptop
1541,9204,Jasa Cuci Mobil
1542,3835,Les Bahasa Inggris
1543,6348,Smartphone
1544,563,Meja
1545,8846,Jasa Pindahan
1546,4480,Televisi
1547,1689,Jasa Renovasi Rumah
1548,8950,Jasa Pindahan
1549,7288,Jasa Fotografi
1550,5296,Kamera
1551,3825,Jam Tangan
1552,3543,Pelajaran Gitar
1553,5390,Jasa Fotografi
1554,8371,Les Matematika
1555,5227,Televisi
1556,4895,Lemari
1557,3310,Jasa Fotografi
1558,5875,Les Matematika
1559,5457,Jasa Pindahan
1560,37,Kamera
1561,1968,Jasa Cuci Mobil
1562,7518,Jasa Cuci Mobil
1563,6080,Kursi
1564,4503,Rak Buku
1565,2561,Televisi
1566,3290,Les Matematika
1567,1611,Jasa Pindahan
1568,423,Kursi
1569,497,Pelajaran Gitar
1570,8084,Meja
1571,8423,Televisi
1572,5280,Laptop
1573,3435,Les Matematika
1574,4990,Sepeda
1575,9871,Jasa Perawatan Hewan
1576,7717,Meja
1577,4473,Laptop
1578,6156,Jasa Renovasi Rumah
1579,794,Rak Buku
1580,8884,Jasa Fotografi
1581,1263,Meja
1582,4143,Televisi
1583,7009,Jasa Tukang Kebun
1584,6852,Jasa Pindahan
1585,6951,Laptop
1586,4913,Jasa Pindahan
1587,8323,Jasa Tukang Kebun
1588,1850,Jasa Perawatan Hewan
1589,8656,Jasa Tukang Kebun
1590,1059,Televisi
1591,850,Les Matematika
1592,3974,Kamera
1593,8299,Les Bahasa Inggris
1594,9307,Meja
1595,4866,Les Matematika
1596,7674,Kamera
1597,6208,Jasa Tukang Kebun
1598,2811,Smartphone
1599,6837,Sepeda
1600,4977,Smartphone
1601,9381,Jasa Kebersihan
1602,6875,Rak Buku
1603,7246,Lemari
1604,3726,Sepeda
1605,9840,Les Bahasa Inggris
1606,6369,Jasa Renovasi Rumah
1607,112,Jasa Cuci Mobil
1608,8920,Jasa Pindahan
1609,2928,Kursi
1610,6232,Les Matematika
1611,5632,Jasa Perawatan Hewan
1612,2824,Jasa Fotografi
1613,9838,Pelajaran Gitar
1614,950,Meja
1615,4825,Rak Buku
1616,9127,Les Bahasa Inggris
1617,822,Rak Buku
1618,6661,Jasa Renovasi Rumah
1619,9249,Jasa Fotografi
1620,8269,Sepeda
1621,4619,Les Matematika
1622,9255,Jam Tangan
1623,3182,Jasa Kebersihan
1624,4864,Jasa Perawatan Hewan
1625,2270,Les Matematika
1626,9390,Smartphone
1627,3838,Kursi
1628,10170,Jasa Kebersihan
1629,7025,Jam Tangan
1630,7314,Jasa Kebersihan
1631,4764,Jasa Tukang Kebun
1632,9172,Les Matematika
1633,10136,Lemari
1634,6120,Jasa Pindahan
1635,6187,Jasa Cuci Mobil
1636,1176,Jasa Tukang Kebun
1637,2218,Jasa Cuci Mobil
1638,9565,Jasa Renovasi Rumah
1639,6160,Laptop
1640,8853,Kamera
1641,3846,Jasa Pindahan
1642,9471,Sepeda
1643,4493,Jasa Fotografi
1644,4057,Laptop
1645,8134,Jasa Cuci Mobil
1646,2352,Les Bahasa Inggris
1647,1199,Rak Buku
1648,2506,Jam Tangan
1649,7024,Jasa Cuci Mobil
1650,4725,Jam Tangan
1651,2791,Laptop
1652,5960,Kursi
1653,2144,Jasa Tukang Kebun
1654,5966,Televisi
1655,9910,Meja
1656,3796,Jasa Pindahan
1657,5070,Jasa Fotografi
1658,6952,Jasa Cuci Mobil
1659,5595,Les Matematika
1660,6338,Televisi
1661,7296,Rak Buku
1662,1116,Smartphone
1663,7585,Smartphone
1664,4108,Jasa Pindahan
1665,8428,Kursi
1666,6462,Smartphone
1667,7193,Jam Tangan
1668,7997,Lemari
1669,5119,Pelajaran Gitar
1670,930,Laptop
1671,5736,Pelajaran Gitar
1672,6697,Pelajaran Gitar
1673,8915,Sepeda
1674,4551,Jasa Fotografi
1675,7175,Laptop
1676,9102,Jasa Kebersihan
1677,3767,Rak Buku
1678,5851,Meja
1679,10069,Sepeda
1680,7259,Pelajaran Gitar
1681,584,Jasa Kebersihan
1682,7694,Jasa Kebersihan
1683,402,Laptop
1684,8120,Rak Buku
1685,8451,Jasa Kebersihan
1686,9679,Jasa Cuci Mobil
1687,3020,Jam Tangan
1688,2834,Sepeda
1689,5287,Lemari
1690,2928,Sepeda
1691,5249,Jasa Kebersihan
1692,1188,Laptop
1693,7880,Jasa Pindahan
1694,6287,Jasa Perawatan Hewan
1695,7382,Jasa Kebersihan
1696,7228,Jam Tangan
1697,8312,Smartphone
1698,2226,Kamera
1699,2496,Smartphone
1700,2412,Jasa Kebersihan
1701,5837,Kursi
1702,5375,Smartphone
1703,810,Jasa Pindahan
1704,1235,Jasa Perawatan Hewan
1705,3774,Kursi
1706,6504,Televisi
1707,5298,Les Matematika
1708,5394,Jasa Tukang Kebun
1709,542,Jasa Kebersihan
1710,991,Kursi
1711,10139,Laptop
1712,4802,Kamera
1713,7027,Jasa Fotografi
1714,1347,Jasa Fotografi
1715,6629,Jasa Cuci Mobil
1716,7631,Jasa Pindahan
1717,9137,Les Bahasa Inggris
1718,1087,Kursi
1719,1817,Jasa Cuci Mobil
1720,9919,Jasa Tukang Kebun
1721,8640,Pelajaran Gitar
1722,3898,Pelajaran Gitar
1723,1980,Jasa Renovasi Rumah
1724,3362,Laptop
1725,4559,Rak Buku
1726,997,Meja
1727,8947,Kursi
1728,1449,Kursi
1729,6120,Laptop
1730,8698,Jasa Renovasi Rumah
1731,8292,Meja
1732,4061,Kamera
1733,7870,Jasa Fotografi
1734,5382,Jasa Cuci Mobil
1735,2172,Televisi
1736,9682,Smartphone
1737,1703,Pelajaran Gitar
1738,4380,Jasa Pindahan
1739,8737,Les Bahasa Inggris
1740,6969,Jasa Renovasi Rumah
1741,3230,Jasa Cuci Mobil
1742,1088,Jam Tangan
1743,1260,Jasa Kebersihan
1744,3768,Jasa Pindahan
1745,8915,Jasa Renovasi Rumah
1746,7450,Jasa Fotografi
1747,800,Jasa Tukang Kebun
1748,7139,Meja
1749,4209,Jasa Cuci Mobil
1750,9018,Jasa Perawatan Hewan
1751,5823,Sepeda
1752,6110,Les Matematika
1753,8131,Sepeda
1754,6600,Lemari
1755,255,Lemari
1756,505,Rak Buku
1757,4866,Kamera
1758,5725,Les Bahasa Inggris
1759,802,Sepeda
1760,5964,Les Matematika
1761,5505,Pelajaran Gitar
1762,3842,Rak Buku
1763,7490,Jasa Renovasi Rumah
1764,1563,Jasa Pindahan
1765,1221,Kamera
1766,4138,Rak Buku
1767,450,Sepeda
1768,1833,Pelajaran Gitar
1769,8951,Rak Buku
1770,2202,Sepeda
1771,8578,Jasa Renovasi Rumah
1772,1086,Meja
1773,2760,Jasa Perawatan Hewan
1774,2442,Televisi
1775,9374,Jasa Renovasi Rumah
1776,6875,Jasa Kebersihan
1777,3143,Les Matematika
1778,5457,Jasa Cuci Mobil
1779,1018,Rak Buku
1780,4943,Jasa Kebersihan
1781,4816,Meja
1782,542,Jasa Renovasi Rumah
1783,10103,Kursi
1784,4750,Les Matematika
1785,1695,Kursi
1786,4427,Meja
1787,3775,Jam Tangan
1788,4972,Meja
1789,1146,Jasa Perawatan Hewan
1790,6362,Lemari
1791,8078,Pelajaran Gitar
1792,3908,Smartphone
1793,9396,Jasa Kebersihan
1794,331,Les Bahasa Inggris
1795,3782,Laptop
1796,7551,Jasa Tukang Kebun
1797,8623,Jasa Fotografi
1798,7038,Jasa Kebersihan
1799,2525,Rak Buku
1800,8677,Jasa Cuci Mobil
1801,635,Televisi
1802,3521,Jam Tangan
1803,4628,Les Matematika
1804,7954,Jasa Tukang Kebun
1805,3118,Laptop
1806,2398,Les Bahasa Inggris
1807,7249,Laptop
1808,7341,Meja
1809,538,Les Matematika
1810,5685,Jasa Tukang Kebun
1811,9278,Jam Tangan
1812,1075,Pelajaran Gitar
1813,6616,Smartphone
1814,3142,Les Matematika
1815,3447,Jasa Perawatan Hewan
1816,3274,Jasa Pindahan
1817,5319,Smartphone
1818,7531,Jasa Tukang Kebun
1819,2875,Meja
1820,7088,Kamera
1821,8066,Jasa Pindahan
1822,10114,Kursi
1823,511,Jasa Fotografi
1824,3397,Sepeda
1825,5493,Kursi
1826,2351,Jasa Pindahan
1827,9584,Jam Tangan
1828,7531,Lemari
1829,2594,Laptop
1830,5391,Jasa Pindahan
1831,2435,Jam Tangan
1832,2401,Rak Buku
1833,3127,Laptop
1834,8870,Jasa Fotografi
1835,3683,Kursi
1836,4253,Meja
1837,847,Jasa Renovasi Rumah
1838,2453,Jam Tangan
1839,5291,Jasa Tukang Kebun
1840,5882,Pelajaran Gitar
1841,3592,Kursi
1842,1062,Jasa Tukang Kebun
1843,9424,Rak Buku
1844,6302,Pelajaran Gitar
1845,9315,Sepeda
1846,8965,Rak Buku
1847,6516,Jasa Fotografi
1848,7766,Sepeda
1849,1022,Sepeda
1850,2720,Pelajaran Gitar
1851,8418,Jasa Pindahan
1852,5548,Jasa Cuci Mobil
1853,8056,Smartphone
1854,933,Jasa Pindahan
1855,8488,Kursi
1856,8502,Sepeda
1857,5016,Kamera
1858,4824,Jasa Perawatan Hewan
1859,1898,Jasa Pindahan
1860,3832,Laptop
1861,3669,Kursi
1862,9009,Les Matematika
1863,4492,Jasa Cuci Mobil
1864,9478,Jasa Tukang Kebun
1865,5048,Laptop
1866,6680,Jasa Cuci Mobil
1867,3777,Jasa Renovasi Rumah
1868,8513,Jasa Fotografi
1869,9161,Meja
1870,397,Jasa Renovasi Rumah
1871,7201,Les Matematika
1872,4760,Laptop
1873,2132,Jasa Pindahan
1874,4660,Kursi
1875,2018,Smartphone
1876,6762,Les Bahasa Inggris
1877,648,Kamera
1878,3382,Meja
1879,8982,Laptop
1880,5521,Jasa Cuci Mobil
1881,2021,Jasa Fotografi
1882,2481,Jasa Fotografi
1883,5988,Rak Buku
1884,5147,Rak Buku
1885,10018,Meja
1886,2096,Kamera
1887,8979,Jasa Tukang Kebun
1888,253,Jasa Tukang Kebun
1889,5741,Rak Buku
1890,2330,Kamera
1891,8449,Kamera
1892,4291,Jasa Kebersihan
1893,910,Meja
1894,8606,Kamera
1895,8049,Jasa Cuci Mobil
1896,8121,Rak Buku
1897,8277,Kamera
1898,10158,Sepeda
1899,8361,Lemari
1900,274,Kursi
1901,4222,Sepeda
1902,2222,Jasa Kebersihan
1903,3581,Kursi
1904,1902,Jam Tangan
1905,9457,Jasa Pindahan
1906,10071,Jasa Tukang Kebun
1907,9783,Kursi
1908,3266,Lemari
1909,5730,Pelajaran Gitar
1910,2636,Pelajaran Gitar
1911,1348,Lemari
1912,9784,Rak Buku
1913,5678,Jasa Tukang Kebun
1914,4888,Sepeda
1915,3362,Jam Tangan
1916,9589,Jam Tangan
1917,3246,Jasa Fotografi
1918,5495,Smartphone
1919,94,Jasa Renovasi Rumah
1920,258,Meja
1921,10031,Kamera
1922,3996,Sepeda
1923,1616,Pelajaran Gitar
1924,4822,Pelajaran Gitar
1925,8877,Jasa Tukang Kebun
1926,184,Jam Tangan
1927,5212,Pelajaran Gitar
1928,8442,Smartphone
1929,2500,Lemari
1930,5082,Kamera
1931,8943,Les Matematika
1932,8228,Jasa Fotografi
1933,3023,Lemari
1934,2852,Pelajaran Gitar
1935,4670,Smartphone
1936,6638,Sepeda
1937,6587,Laptop
1938,37,Televisi
1939,681,Jasa Kebersihan
1940,9148,Jam Tangan
1941,3131,Kamera
1942,7750,Jam Tangan
1943,2832,Sepeda
1944,7287,Laptop
1945,4514,Laptop
1946,2779,Pelajaran Gitar
1947,4846,Les Bahasa Inggris
1948,1894,Les Matematika
1949,6811,Jasa Tukang Kebun
1950,8877,Kamera
1951,8613,Smartphone
1952,9980,Jasa Tukang Kebun
1953,2151,Lemari
1954,374,Meja
1955,8281,Kamera
1956,6729,Meja
1957,5851,Televisi
1958,7707,Lemari
1959,6675,Jasa Cuci Mobil
1960,9078,Sepeda
1961,9733,Jasa Tukang Kebun
1962,5209,Pelajaran Gitar
1963,9550,Jasa Pindahan
1964,8101,Sepeda
1965,9000,Jasa Fotografi
1966,1573,Jasa Fotografi
1967,5925,Jasa Perawatan Hewan
1968,7439,Jasa Renovasi Rumah
1969,2051,Laptop
1970,9802,Jasa Pindahan
1971,8273,Kamera
1972,9019,Les Matematika
1973,5188,Laptop
1974,8220,Televisi
1975,9955,Kursi
1976,7540,Jasa Perawatan Hewan
1977,6842,Jasa Pindahan
1978,8780,Meja
1979,6296,Lemari
1980,1709,Jasa Fotografi
1981,4784,Lemari
1982,9174,Rak Buku
1983,9564,Kamera
1984,9275,Jasa Cuci Mobil
1985,1253,Les Bahasa Inggris
1986,316,Jasa Kebersihan
1987,4533,Meja
1988,483,Jasa Kebersihan
1989,686,Les Bahasa Inggris
1990,6358,Sepeda
1991,489,Jasa Tukang Kebun
1992,8859,Jasa Perawatan Hewan
1993,2264,Jasa Kebersihan
1994,6902,Jasa Kebersihan
1995,1112,Kursi
1996,9082,Rak Buku
1997,9882,Jasa Tukang Kebun
1998,797,Lemari
1999,8289,Jasa Renovasi Rumah
2000,2182,Jasa Tukang Kebun
2001,2708,Meja
2002,7545,Sepeda
2003,6216,Jasa Cuci Mobil
2004,9373,Jasa Kebersihan
2005,1212,Rak Buku
2006,6736,Kamera
2007,5651,Rak Buku
2008,9226,Jasa Renovasi Rumah
2009,6625,Jasa Kebersihan
2010,9887,Les Bahasa Inggris
2011,1790,Sepeda
2012,8163,Lemari
2013,9498,Jasa Tukang Kebun
2014,3885,Jasa Tukang Kebun
2015,5011,Jasa Cuci Mobil
2016,2707,Lemari
2017,2065,Les Bahasa Inggris
2018,3551,Televisi
2019,725,Jasa Perawatan Hewan
2020,3712,Rak Buku
2021,3762,Jasa Tukang Kebun
2022,3083,Rak Buku
2023,21,Jam Tangan
2024,8883,Jasa Fotografi
2025,7114,Jam Tangan
2026,8844,Les Bahasa Inggris
2027,5853,Kamera
2028,7616,Sepeda
2029,7910,Jasa Cuci Mobil
2030,5864,Jasa Tukang Kebun
2031,6484,Smartphone
2032,5558,Jasa Kebersihan
2033,7919,Jasa Perawatan Hewan
2034,10061,Laptop
2035,3871,Laptop
2036,1901,Rak Buku
2037,3858,Sepeda
2038,6172,Jasa Kebersihan
2039,8117,Rak Buku
2040,182,Jasa Tukang Kebun
2041,1752,Meja
2042,4234,Les Bahasa Inggris
2043,4015,Jasa Cuci Mobil
2044,7417,Jasa Perawatan Hewan
2045,4994,Kamera
2046,7947,Jasa Kebersihan
2047,3488,Lemari
2048,5522,Rak Buku
2049,3515,Kursi
2050,9517,Smartphone
2051,4120,Televisi
2052,1959,Smartphone
